genome	KO	protein_id	score	evalue	above_threshold
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02094	109.5	4.5e-32	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_00498	105.8	6.3e-31	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_04282	98.4	1.1e-28	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02844	64.9	1.9e-18	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_03340	51.1	3.2e-14	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02358	42.8	1.1e-11	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02039	42.7	1.2e-11	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_00523	42.5	1.4e-11	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_04180	38.3	2.5e-10	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02747	38.0	3.1e-10	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02373	36.2	1.1e-09	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02033	34.7	3.1e-09	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_03909	33.8	6.2e-09	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_01533	33.5	7.5e-09	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_03984	30.4	6.6e-08	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02551	29.5	1.2e-07	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_01845	29.2	1.6e-07	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_03456	26.4	1.1e-06	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02306	21.6	3.3e-05	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_02356	20.7	5.8e-05	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_04237	20.0	0.0001	0
EQnative_Rubrobacter_1_SemiBin_66	K03486	BBBDBEJD_01740	11.8	0.031	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00697	LOJNILPA_03612	486.3	2.6e-146	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00697	LOJNILPA_03878	16.1	0.00066	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00697	LOJNILPA_03324	10.9	0.025	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01087	LOJNILPA_00117	294.7	2.4e-88	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01087	LOJNILPA_03642	204.7	5.2e-61	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01087	LOJNILPA_00200	24.2	3.1e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01087	LOJNILPA_00116	14.1	0.0036	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05343	LOJNILPA_01585	1172.0	0.0	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05343	LOJNILPA_03651	283.4	9.2e-85	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05343	LOJNILPA_02381	269.0	2e-80	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05343	LOJNILPA_01182	43.4	2.9e-12	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05343	LOJNILPA_00566	40.0	3.1e-11	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05343	LOJNILPA_01586	34.3	1.7e-09	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05343	LOJNILPA_00567	29.3	5.4e-08	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05343	LOJNILPA_01699	11.9	0.0095	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06044	LOJNILPA_00566	1297.8	0.0	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06044	LOJNILPA_00207	182.2	3.1e-54	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06044	LOJNILPA_03651	55.5	5.2e-16	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06044	LOJNILPA_01586	27.4	1.6e-07	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06044	LOJNILPA_02381	21.8	7.7e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06044	LOJNILPA_00567	18.0	0.00011	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01236	LOJNILPA_00567	558.1	7.7e-168	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01236	LOJNILPA_01586	216.8	1.2e-64	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01236	LOJNILPA_03651	67.4	1.8e-19	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01236	LOJNILPA_01585	62.3	6.2e-18	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01236	LOJNILPA_02381	57.2	2.2e-16	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01236	LOJNILPA_00566	40.1	3.2e-11	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01236	LOJNILPA_01182	28.4	1.1e-07	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01236	LOJNILPA_03981	14.4	0.002	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K13057	LOJNILPA_03878	90.6	1.7e-26	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K13057	LOJNILPA_03324	52.1	8.1e-15	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K13057	LOJNILPA_02408	41.4	1.5e-11	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K13057	LOJNILPA_00696	24.7	1.7e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K13057	LOJNILPA_01683	13.0	0.006	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00108	LOJNILPA_01361	55.8	4.7e-16	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00108	LOJNILPA_01978	9.7	0.041	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_01028	604.2	5.1e-182	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_01358	583.7	8.3e-176	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_01169	564.8	4.3e-170	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_01387	556.0	2e-167	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_03953	555.8	2.2e-167	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_01156	546.9	1.2e-164	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_00690	519.8	1.9e-156	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_00972	511.4	6.3e-154	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_02738	482.1	4.7e-145	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_00189	441.6	8.8e-133	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_03558	438.2	9.2e-132	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00130	LOJNILPA_03556	383.2	4.2e-115	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K00499	LOJNILPA_00642	20.5	3.6e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17755	LOJNILPA_01361	55.2	1.2e-15	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17755	LOJNILPA_03594	11.7	0.018	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_01361	90.6	1.8e-26	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_00633	20.5	2.9e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_03356	15.6	0.00083	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_01702	15.4	0.00096	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_02403	13.9	0.0028	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_03683	13.5	0.0036	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_01179	13.5	0.0038	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_02177	12.9	0.0055	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_01215	12.2	0.0088	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_01161	11.1	0.019	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_03555	10.9	0.022	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_03912	10.8	0.025	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_03673	10.3	0.035	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_03693	10.2	0.037	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K17756	LOJNILPA_00663	5.9	0.73	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_00105	24.7	2.8e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_02544	23.7	5.9e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_01059	16.1	0.0012	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_01117	15.9	0.0014	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_03248	13.4	0.0081	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_03269	12.2	0.019	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_03298	12.2	0.019	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_01519	11.5	0.032	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06718	LOJNILPA_00604	11.3	0.036	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06720	LOJNILPA_00149	16.1	0.002	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06720	LOJNILPA_00352	15.4	0.0031	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K06720	LOJNILPA_01094	12.4	0.028	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K01858	LOJNILPA_03879	426.1	5.8e-128	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05845	LOJNILPA_03564	359.0	1e-107	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05845	LOJNILPA_03442	20.1	5.4e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05845	LOJNILPA_04015	16.1	0.00087	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05845	LOJNILPA_03044	14.6	0.0024	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05845	LOJNILPA_04080	8.6	0.16	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_03566	266.9	6.2e-80	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_03565	241.2	4.1e-72	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_03441	148.4	6.1e-44	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_02688	75.8	6.8e-22	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_02664	75.6	7.6e-22	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_02689	43.8	3.5e-12	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01157	39.6	6.5e-11	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01542	34.4	2.4e-09	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_02787	34.1	3e-09	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_03043	33.2	5.9e-09	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_03970	30.1	4.9e-08	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01541	27.4	3.3e-07	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01158	25.5	1.2e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00570	25.5	1.2e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_02788	25.5	1.3e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00078	24.4	2.6e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01769	21.9	1.6e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01319	21.9	1.6e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_02466	21.1	2.6e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_03342	21.1	2.7e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_03969	20.7	3.7e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00717	19.7	7.3e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01289	17.8	0.00027	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01770	15.5	0.0014	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00569	15.0	0.0019	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_02467	14.0	0.0038	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00879	13.5	0.0054	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_02925	13.5	0.0055	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01898	11.2	0.027	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01320	11.2	0.028	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00173	10.6	0.04	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01939	9.3	0.11	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00878	8.7	0.15	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00077	5.8	1.2	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_00174	5.4	1.5	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05846	LOJNILPA_01940	4.4	3.2	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03567	483.0	1.8e-145	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03440	327.1	4.1e-98	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03917	324.6	2.4e-97	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01160	291.1	3.6e-87	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_04074	290.8	4.4e-87	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03967	288.6	2.1e-86	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01293	264.4	4.7e-79	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02687	239.9	1.2e-71	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02184	225.1	4.1e-67	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_00054	224.8	4.9e-67	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01815	222.6	2.3e-66	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01355	222.2	3.1e-66	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03784	216.2	2e-64	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_00186	215.2	4e-64	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02568	214.9	5.1e-64	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02557	198.6	4.4e-59	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02448	197.3	1.1e-58	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02139	194.2	9.7e-58	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02665	189.4	2.9e-56	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03659	188.5	5.3e-56	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01543	181.5	6.9e-54	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01427	178.6	5.5e-53	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02138	170.2	1.9e-50	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_00977	163.9	1.6e-48	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02258	161.9	6.4e-48	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03343	157.6	1.3e-46	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_00978	157.1	1.8e-46	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02468	151.7	8e-45	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_00437	138.5	8.2e-41	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01965	137.3	1.9e-40	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03776	136.7	2.8e-40	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02588	134.0	2e-39	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03166	132.3	6.1e-39	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_00850	131.1	1.4e-38	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02227	124.8	1.2e-36	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01837	124.8	1.2e-36	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03080	78.0	1.9e-22	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02035	77.5	2.8e-22	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01197	59.9	6.1e-17	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_03079	52.2	1.3e-14	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_02620	47.0	5e-13	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01605	32.5	1.3e-08	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01115	14.8	0.003	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K05847	LOJNILPA_01494	14.3	0.0044	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02168	LOJNILPA_01559	3.8	2.8	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03440	581.8	6.4e-175	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03567	322.6	1.8e-96	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03917	268.4	4.6e-80	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_04074	258.8	3.8e-77	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01160	256.8	1.5e-76	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01293	246.1	2.6e-73	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03967	242.9	2.5e-72	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02687	239.0	3.7e-71	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02568	198.2	8.4e-59	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01815	195.0	7.6e-58	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03784	194.8	8.6e-58	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02448	191.4	9.3e-57	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_00054	190.8	1.4e-56	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02184	187.5	1.5e-55	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02665	181.1	1.2e-53	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01355	172.5	5.1e-51	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02138	168.9	6.1e-50	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02468	164.8	1.1e-48	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_00186	163.6	2.5e-48	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02139	163.5	2.5e-48	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02258	162.9	4e-48	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02557	148.4	9.7e-44	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01543	146.0	5.1e-43	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03343	136.9	3e-40	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_00978	135.2	9.8e-40	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03659	134.9	1.2e-39	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_00977	131.0	1.8e-38	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01427	126.2	5.2e-37	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03776	116.7	3.9e-34	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02227	114.8	1.5e-33	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_00437	96.1	6.8e-28	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01965	95.0	1.4e-27	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03166	93.3	4.8e-27	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02588	90.1	4.3e-26	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01837	80.6	3.4e-23	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_00850	69.7	6.4e-20	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02035	67.6	2.9e-19	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03080	58.9	1.2e-16	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03079	51.8	1.7e-14	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01197	37.5	3.7e-10	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02372	22.9	9.9e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02312	20.5	5.1e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01605	19.9	7.5e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03378	19.3	0.00012	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_02620	18.3	0.00024	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_03951	17.2	0.00052	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_01115	15.3	0.0019	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02000	LOJNILPA_00438	14.4	0.0036	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03441	437.1	3.2e-131	1
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_04015	225.2	4e-67	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03442	160.8	1.2e-47	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03443	128.0	1e-37	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03566	89.3	4.9e-26	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03565	65.8	6.5e-19	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_02664	43.5	3.5e-12	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_02688	40.4	3.1e-11	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_02787	29.3	6.9e-08	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_00078	23.8	3.2e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_01158	22.9	6.2e-06	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03043	19.9	4.9e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03970	19.3	7.3e-05	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_01157	18.6	0.00012	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03969	18.0	0.00018	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_03715	17.7	0.00023	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_01769	17.4	0.00028	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_01541	17.2	0.00031	0
EQnative_Rubrobacter_DATHTK01_SemiBin_9	K02001	LOJNILPA_00878	16.8	0.00043	0
